gameDate,gameId,homeTeam,awayTeam,stadium
20210818,20210818HTOB02021,OB,HT,잠실
20210818,20210818LGKT02021,KT,LG,수원
20210818,20210818NCSK02021,SK,NC,문학
20210818,20210818SSHH02021,HH,SS,대전
20210818,20210818WOLT02021,LT,WO,사직
20210819,20210819HSBB1,,,
20210819,20210819HSBB2,,,
20210819,20210819SSG1,,,
20210819,20210819FU1,,,춘천
20210819,20210819HTOB02021,OB,HT,잠실
20210819,20210819LGKT02021,KT,LG,수원
20210819,20210819NCSK02021,SK,NC,문학
20210819,20210819SSHH02021,HH,SS,대전
20210820,20210820HSBB1,,,
20210820,20210820HSBB2,,,
20210820,20210820HHOB02021,OB,HH,잠실
20210820,20210820KTLT02021,LT,KT,사직
20210820,20210820SKSS02021,SS,SK,대구
20210820,20210820WOHT02021,HT,WO,광주
20210820,20210820LGNC02021,NC,LG,창원
20210821,20210821HHOB02021,OB,HH,잠실
20210822,20210822HSBB1,,,
20210822,20210822HHOB02021,OB,HH,잠실
20210822,20210822KTLT02021,LT,KT,사직
20210822,20210822LGNC02021,NC,LG,창원
20210822,20210822SKSS02021,SS,SK,대구
20210822,20210822WOHT02021,HT,WO,광주
20210823,20210823KTLT02021,LT,KT,사직
20210823,20210823FBS1,,,
20210824,20210824HHOB02021,OB,HH,잠실
20210824,20210824SKSS02021,SS,SK,대구
20210824,20210824WOHT02021,HT,WO,광주
20210825,20210825HHWO02021,WO,HH,고척
20210825,20210825LTHT02021,HT,LT,광주
20210825,20210825SKKT02021,KT,SK,수원
20210825,20210825SSLG02021,LG,SS,잠실
20210826,20210826FLKBO1,,,이천
20210826,20210826OBNC12021,NC,OB,창원
20210826,20210826HHWO02021,WO,HH,고척
20210826,20210826LTHT02021,HT,LT,광주
20210826,20210826SKKT02021,KT,SK,수원
20210826,20210826SSLG02021,LG,SS,잠실
20210826,20210826OBNC22021,NC,OB,창원
20210827,20210827FUKBO1,,,이천
20210827,20210827HHWO02021,WO,HH,고척
20210827,20210827SKKT02021,KT,SK,수원
20210827,20210827SSLG02021,LG,SS,잠실
20210827,20210827OBNC02021,NC,OB,창원
20210828,20210828SSG1,,,
20210828,20210828HTSK02021,SK,HT,문학
20210828,20210828NCHH02021,HH,NC,대전
20210828,20210828OBLT02021,LT,OB,사직
20210828,20210828SSKT02021,KT,SS,수원
20210828,20210828WOLG02021,LG,WO,잠실
20210829,20210829SSG1,,,
20210829,20210829HTSK02021,SK,HT,문학
20210829,20210829NCHH02021,HH,NC,대전
20210829,20210829OBLT02021,LT,OB,사직
20210829,20210829SSKT02021,KT,SS,수원
20210829,20210829WOLG02021,LG,WO,잠실
20210830,20210830DBG1,,,
20210831,20210831KTHH02021,HH,KT,대전
20210831,20210831LGLT02021,LT,LG,사직
20210831,20210831WOSS02021,SS,WO,대구
20210901,20210901HIGHBB1,,,
20210901,20210901SSG1,,,
20210901,20210901HTOB12021,OB,HT,잠실
20210901,20210901NCSK12021,SK,NC,문학
20210901,20210901WOSS12021,SS,WO,대구
20210901,20210901HIGHBB2,,,
20210901,20210901HTOB22021,OB,HT,잠실
20210901,20210901KTHH02021,HH,KT,대전
20210901,20210901NCSK22021,SK,NC,문학
20210902,20210902HIGHBB1,,,
20210902,20210902HIGHBB2,,,
20210902,20210902SSG1,,,
20210902,20210902KTWO02021,WO,KT,고척
20210902,20210902NCLG02021,LG,NC,잠실
20210902,20210902OBSK02021,SK,OB,문학
20210902,20210902SSHT02021,HT,SS,광주
20210903,20210903HIGHBB1,,,
20210903,20210903FULGLTSSG1,,,강화
20210903,20210903HIGHBB2,,,
20210903,20210903HHLT12021,LT,HH,사직
20210903,20210903SSG1,,,
20210903,20210903KTWO02021,WO,KT,고척
20210903,20210903NCLG02021,LG,NC,잠실
20210903,20210903OBSK02021,SK,OB,문학
20210903,20210903SSHT02021,HT,SS,광주
20210903,20210903HHLT22021,LT,HH,사직
20210904,20210904HTHH02021,HH,HT,대전
20210904,20210904KTLG02021,LG,KT,잠실
20210904,20210904LTNC02021,NC,LT,창원
20210904,20210904OBSS02021,SS,OB,대구
20210904,20210904SKWO02021,WO,SK,고척
20210905,20210905HSBB2,,,충남 공주시립야구장
20210905,20210905FU1,,,강화
20210905,20210905HTHH02021,HH,HT,대전
20210905,20210905KTLG02021,LG,KT,잠실
20210905,20210905LTNC02021,NC,LT,창원
20210905,20210905OBSS02021,SS,OB,대구
20210905,20210905SKWO02021,WO,SK,고척
20210906,20210906OBS1,,,
20210907,20210907HHNC02021,NC,HH,창원
20210907,20210907LTSS02021,SS,LT,대구
20210908,20210908SSG1,,,
20210908,20210908HHNC02021,NC,HH,창원
20210908,20210908HTKT02021,KT,HT,수원
20210908,20210908LGSK02021,SK,LG,문학
20210908,20210908LTSS02021,SS,LT,대구
20210908,20210908WOOB02021,OB,WO,잠실
20210909,20210909HHLG02021,LG,HH,잠실
20210909,20210909HTWO02021,WO,HT,고척
20210909,20210909KTSS02021,SS,KT,대구
20210909,20210909OBNC02021,NC,OB,창원
20210909,20210909SKLT02021,LT,SK,사직
20210910,20210910FUTURE1,,,익산
20210910,20210910HHLG02021,LG,HH,잠실
20210910,20210910HTWO02021,WO,HT,고척
20210910,20210910KTSS02021,SS,KT,대구
20210910,20210910SKLT02021,LT,SK,사직
20210910,20210910OBNC02021,NC,OB,창원
20210911,20210911FUTURE1,,,익산
20210911,20210911LGOB02021,OB,LG,잠실
20210911,20210911NCHT02021,HT,NC,광주
20210911,20210911SKKT02021,KT,SK,수원
20210911,20210911SSHH02021,HH,SS,대전
20210911,20210911WOLT02021,LT,WO,사직
20210912,20210912LGOB12021,OB,LG,잠실
20210912,20210912NCHT12021,HT,NC,광주
20210912,20210912SKKT12021,KT,SK,수원
20210912,20210912SSHH12021,HH,SS,대전
20210912,20210912WOLT12021,LT,WO,사직
20210912,20210912SSHH22021,HH,SS,대전
20210912,20210912SKKT22021,KT,SK,수원
20210912,20210912NCHT22021,HT,NC,광주
20210912,20210912WOLT22021,LT,WO,사직
20210912,20210912LGOB22021,OB,LG,잠실
20210913,20210913KBO1,,,서울 용산구 블루스퀘어 카오스홀
20210913,20210913OBS1,,,
20210914,20210914SSG1,,,
20210914,20210914HHSK02021,SK,HH,문학
20210914,20210914KTOB02021,OB,KT,잠실
20210914,20210914LGSS02021,SS,LG,대구
20210914,20210914LTHT02021,HT,LT,광주
20210914,20210914WONC02021,NC,WO,창원
20210915,20210915FUTURE1,,,삼성 라이온즈 볼파크
20210915,20210915LTHT12021,HT,LT,광주
20210915,20210915SSG1,,,
20210915,20210915HHSK02021,SK,HH,문학
20210915,20210915KTOB02021,OB,KT,잠실
20210915,20210915LGSS02021,SS,LG,대구
20210915,20210915WONC02021,NC,WO,창원
20210915,20210915LTHT22021,HT,LT,광주
20210916,20210916FUTURE1,,,삼성 라이온즈 볼파크
20210916,20210916HHWO02021,WO,HH,고척
20210916,20210916HTSS02021,SS,HT,대구
20210916,20210916LGNC02021,NC,LG,창원
20210916,20210916LTKT02021,KT,LT,수원
20210916,20210916SKOB02021,OB,SK,잠실
20210917,20210917HHWO02021,WO,HH,고척
20210917,20210917HTSS02021,SS,HT,대구
20210917,20210917LGNC02021,NC,LG,창원
20210917,20210917LTKT02021,KT,LT,수원
20210917,20210917SKOB02021,OB,SK,잠실
20210918,20210918SSG1,,,
20210918,20210918HTLG02021,LG,HT,잠실
20210918,20210918KTNC02021,NC,KT,창원
20210918,20210918LTHH02021,HH,LT,대전
20210918,20210918OBWO02021,WO,OB,고척
20210918,20210918SSSK02021,SK,SS,문학
20210919,20210919SSG1,,,
20210919,20210919HTLG02021,LG,HT,잠실
20210919,20210919KTNC02021,NC,KT,창원
20210919,20210919LTHH02021,HH,LT,대전
20210919,20210919OBWO02021,WO,OB,고척
20210919,20210919SSSK02021,SK,SS,문학
20210920,20210920OBS1,,,
20210921,20210921SSG1,,,
20210921,20210921KTHT02021,HT,KT,광주
20210921,20210921LGHH02021,HH,LG,대전
20210921,20210921NCOB02021,OB,NC,잠실
20210921,20210921SSLT02021,LT,SS,사직
20210921,20210921WOSK02021,SK,WO,문학
20210922,20210922SSG1,,,
20210922,20210922KTHT02021,HT,KT,광주
20210922,20210922LGHH02021,HH,LG,대전
20210922,20210922NCOB02021,OB,NC,잠실
20210922,20210922SSLT02021,LT,SS,사직
20210922,20210922WOSK02021,SK,WO,문학
20210923,20210923SSG1,,,
20210923,20210923HHKT02021,KT,HH,수원
20210923,20210923LTSK02021,SK,LT,문학
20210923,20210923NCWO02021,WO,NC,고척
20210923,20210923OBHT02021,HT,OB,광주
20210923,20210923SSLG02021,LG,SS,잠실
20210924,20210924SSG1,,,
20210924,20210924LTSK12021,SK,LT,문학
20210924,20210924HHKT02021,KT,HH,수원
20210924,20210924NCWO02021,WO,NC,고척
20210924,20210924OBHT02021,HT,OB,광주
20210924,20210924SSLG02021,LG,SS,잠실
20210924,20210924LTSK22021,SK,LT,문학
20210925,20210925HHOB02021,OB,HH,잠실
20210925,20210925LGKT02021,KT,LG,수원
20210925,20210925LTWO02021,WO,LT,고척
20210925,20210925NCSS02021,SS,NC,대구
20210925,20210925SKHT02021,HT,SK,광주
20210926,20210926HHOB02021,OB,HH,잠실
20210926,20210926LGKT02021,KT,LG,수원
20210926,20210926LTWO02021,WO,LT,고척
20210926,20210926NCSS02021,SS,NC,대구
20210926,20210926SKHT02021,HT,SK,광주
20210927,20210926OBS1,,,
20210928,20210928KIAKT1,,,익산
20210928,20210928HTNC02021,NC,HT,창원
20210928,20210928LTLG02021,LG,LT,잠실
20210928,20210928OBKT02021,KT,OB,수원
20210928,20210928SKSS02021,SS,SK,대구
20210928,20210928WOHH02021,HH,WO,대전
20210929,20210929HTNC12021,NC,HT,창원
20210929,20210929OBKT02021,KT,OB,수원
20210930,20210930HHSS02021,SS,HH,대구
20210930,20210930KTLT02021,LT,KT,사직
20210930,20210930OBLG02021,LG,OB,잠실
20210930,20210930SKNC02021,NC,SK,창원
20210930,20210930WOHT02021,HT,WO,광주
20211001,20211001KTLT12021,LT,KT,사직
20211001,20211001HHSS02021,SS,HH,대구
20211001,20211001KTLT22021,LT,KT,사직
20211001,20211001OBLG02021,LG,OB,잠실
20211001,20211001WOHT02021,HT,WO,광주
20211001,20211001SKNC02021,NC,SK,창원
20211002,20211002RDS1,,,
20211002,20211002HHHT02021,HT,HH,광주
20211002,20211002KTSK02021,SK,KT,문학
20211002,20211002LGWO02021,WO,LG,고척
20211002,20211002NCLT02021,LT,NC,사직
20211002,20211002SSOB02021,OB,SS,잠실
20211003,20211003RDS1,,,
20211003,20211003HHHT02021,HT,HH,광주
20211003,20211003KTSK02021,SK,KT,문학
20211003,20211003LGWO02021,WO,LG,고척
20211003,20211003NCLT02021,LT,NC,사직
20211003,20211003SSOB02021,OB,SS,잠실
20211005,20211005HTLT02021,LT,HT,사직
20211005,20211005NCKT02021,KT,NC,수원
20211005,20211005OBHH02021,HH,OB,대전
20211005,20211005SKLG02021,LG,SK,잠실
20211005,20211005SSWO02021,WO,SS,고척
20211006,20211006FU1,,,이천
20211006,20211006SKLG12021,LG,SK,잠실
20211006,20211006HTLT02021,LT,HT,사직
20211006,20211006NCKT02021,KT,NC,수원
20211006,20211006OBHH02021,HH,OB,대전
20211006,20211006SKLG22021,LG,SK,잠실
20211006,20211006SSWO02021,WO,SS,고척
20211007,2021007FU1,,,이천
20211007,20210627LTOB02021,OB,LT,잠실
20211007,20211007LGHT02021,HT,LG,광주
20211007,20211007LTOB02021,OB,LT,잠실
20211007,20211007SKHH02021,HH,SK,대전
20211007,20211007SSNC02021,NC,SS,창원
20211007,20211007WOKT02021,KT,WO,수원
20211008,20211008LGHT02021,HT,LG,광주
20211008,20211008LTOB02021,OB,LT,잠실
20211008,20211008SKHH02021,HH,SK,대전
20211008,20211008SSNC02021,NC,SS,창원
20211009,20211109RDS1,,,인천 SSG랜더스필드
20211009,20211009HTHH02021,HH,HT,대전
20211009,20211009KTLG02021,LG,KT,잠실
20211009,20211009LTSK02021,SK,LT,문학
20211010,20211010HTHH12021,HH,HT,대전
20211010,20211010OBNC02021,NC,OB,창원
20211010,20211010HTHH22021,HH,HT,대전
20211011,20211011KUSFBB1,,,기장현대차드림볼파크
20211011,20211011KTLG02021,LG,KT,잠실
20211011,20211011OBS1,,,
20211012,20211012SSG1,,,
20211012,20211012KTOB02021,OB,KT,잠실
20211012,20211012LGSK02021,SK,LG,문학
20211012,20211012NCWO02021,WO,NC,고척
20211012,20211012SSHT02021,HT,SS,광주
20211013,20211013KTOB02021,OB,KT,잠실
20211013,20211013LGLT02021,LT,LG,사직
20211013,20211013NCWO02021,WO,NC,고척
20211013,20211013SSHT02021,HT,SS,광주
20211014,20211014KTOB02021,OB,KT,잠실
20211014,20211014LGLT02021,LT,LG,사직
20211014,20211014NCWO02021,WO,NC,고척
20211014,20211014SSHT02021,HT,SS,광주
20211015,20211015SLLL1,,,
20211015,20211015HTKT02021,KT,HT,수원
20211015,20211015LGLT02021,LT,LG,사직
20211015,20211015NCOB02021,OB,NC,잠실
20211015,20211015WOSS02021,SS,WO,대구
20211016,20211016WOSS12021,SS,WO,대구
20211016,20211016HHKT02021,KT,HH,수원
20211016,20211016HTOB02021,OB,HT,잠실
20211016,20211016LGNC02021,NC,LG,창원
20211016,20211016SKLT02021,LT,SK,사직
20211016,20211016WOSS22021,SS,WO,대구
20211017,20211017HHKT02021,KT,HH,수원
20211017,20211017HTOB12021,OB,HT,잠실
20211017,20211017LGNC12021,NC,LG,창원
20211017,20211017SKLT12021,LT,SK,사직
20211017,20211017WOSS02021,SS,WO,대구
20211017,20211017LGNC22021,NC,LG,창원
20211017,20211017SKLT22021,LT,SK,사직
20211017,20211017HTOB22021,OB,HT,잠실
20211018,20211018OBS1,,,
20211019,20211019KTNC02021,NC,KT,창원
20211019,20211019OBSS02021,SS,OB,대구
20211019,20211019SKHT02021,HT,SK,광주
20211019,20211019WOLG02021,LG,WO,잠실
20211020,20211020SSG1,,,
20211020,20211020KTHT02021,HT,KT,광주
20211020,20211020NCSK02021,SK,NC,문학
20211020,20211020WOLG02021,LG,WO,잠실
20211021,20211021SSG1,,,
20211021,20211021HHHT02021,HT,HH,광주
20211021,20211021OBSK02021,SK,OB,문학
20211021,20211021WOLG02021,LG,WO,잠실
20211022,20211022SSG1,,,
20211022,20211022HHLT02021,LT,HH,사직
20211022,20211022KTSS02021,SS,KT,대구
20211022,20211022OBSK02021,SK,OB,문학
20211022,20211022HTNC02021,NC,HT,창원
20211023,20211023HTNC12021,NC,HT,창원
20211023,20211023HHLT02021,LT,HH,사직
20211023,20211023KTSS02021,SS,KT,대구
20211023,20211023LGOB02021,OB,LG,잠실
20211023,20211023HTNC22021,NC,HT,창원
20211024,20211024HHLT02021,LT,HH,사직
20211024,20211024HTNC02021,NC,HT,창원
20211024,20211024LGOB12021,OB,LG,잠실
20211024,20211024SKSS02021,SS,SK,대구
20211024,20211024WOKT02021,KT,WO,수원
20211024,20211024LGOB22021,OB,LG,잠실
20211025,20211025LTLG02021,LG,LT,잠실
20211025,20211025WOHH02021,HH,WO,대전
20211025,20211025OBS1,,,
20211026,20211026LGHH02021,HH,LG,대전
20211026,20211026SKNC02021,NC,SK,창원
20211026,20211026WOOB02021,OB,WO,잠실
20211027,20211027SSG1,,,
20211027,20211027HTLT02021,LT,HT,사직
20211027,20211027LGHH02021,HH,LG,대전
20211027,20211027NCKT02021,KT,NC,수원
20211027,20211027OBSK02021,SK,OB,문학
20211027,20211027SSWO02021,WO,SS,고척
20211028,20211028NCKT12021,KT,NC,수원
20211028,20211028SSG1,,,
20211028,20211028HTLT02021,LT,HT,사직
20211028,20211028LGHH02021,HH,LG,대전
20211028,20211028OBSK02021,SK,OB,문학
20211028,20211028NCKT22021,KT,NC,수원
20211029,20211029KTWO02021,WO,KT,고척
20211029,20211029LGLT02021,LT,LG,사직
20211029,20211029OBHT02021,HT,OB,광주
20211029,20211029SSNC02021,NC,SS,창원
20211030,20211030SSG1,,,
20211030,20211030KTSK02021,SK,KT,문학
20211030,20211030LGLT02021,LT,LG,사직
20211030,20211030OBHH02021,HH,OB,대전
20211030,20211030SSNC02021,NC,SS,창원
20211030,20211030WOHT02021,HT,WO,광주
20211031,66661031KTSS02021,SS,KT,대구
20211101,44441101WOOB02021,OB,WO,잠실
20211101,20211101OBS1,,,
20211102,44441102WOOB02021,OB,WO,잠실
20211104,33331104OBLG02021,LG,OB,잠실
20211105,33331105LGOB02021,OB,LG,잠실
20211107,33331107OBLG02021,LG,OB,잠실
20211108,20211108OBS1,,,
20211109,55551109OBSS02021,SS,OB,대구
20211110,20211110KUSF1,,,농협대학교 야구장
20211110,55551110SSOB02021,OB,SS,잠실
20211112,20211112HSBB1,,,목동야구장
20211112,20211112HSBB2,,,목동야구장
20211113,20211113HHBB1,,,목동야구장
20211113,20211113KBO1,,,
20211113,20211113HSBB2,,,목동야구장
20211114,20211114HSBB1,,,목동야구장
20211114,20211114HSBB2,,,목동야구장
20211114,77771114OBKT02021,KT,OB,고척
20211115,77771115OBKT02021,KT,OB,고척
20211115,20211115FG1,,,
20211116,20211116HSBB1,,,목동야구장
20211117,77771117KTOB02021,OB,KT,고척
20211118,77771118KTOB02021,OB,KT,고척
20211122,20211122OBS1,,,
20211127,20211127SAM01,,,
20211128,20211128SAM01,,,
20211129,20211129SOLKBO1,,,임피리얼 팰리스 호텔 두베홀
20220303,20220303HTSS1,,,
20220303,20220303KBODHKT01,,,
20220304,20220304KBOLN01,,,
20220304,20220304WOHH1,,,
20220305,20220305KIAKT01,,,
20220305,20220305WOHH1,,,
20220306,20220306SKSS1,,,
20220308,20220308KBO01,,,
20220309,20220309KBO01,,,
20220312,20220312HHSS02022,SS,HH,대구
20220312,20220312HTNC02022,NC,HT,창원
20220312,20220312LGKT02022,KT,LG,수원
20220312,20220312OBWO02022,WO,OB,고척
20220312,20220312SKLT02022,LT,SK,사직
20220313,20220313OBWO02022,WO,OB,고척
20220314,20220314HHLT02022,LT,HH,사직
20220314,20220314HTSS02022,SS,HT,대구
20220314,20220314LGWO02022,WO,LG,고척
20220314,20220314SKNC02022,NC,SK,창원
20220315,20220315HSB1,,,부산 기장 현대차드림볼파크
20220315,20220315HHLT02022,LT,HH,사직
20220315,20220315HTSS02022,SS,HT,대구
20220315,20220315LGWO02022,WO,LG,고척
20220315,20220315OBKT02022,KT,OB,수원
20220315,20220315SKNC02022,NC,SK,창원
20220317,20220317HHNC02022,NC,HH,창원
20220317,20220317HTKT02022,KT,HT,수원
20220317,20220317OBLT02022,LT,OB,사직
20220317,20220317SKWO02022,WO,SK,고척
20220318,20220318HHNC02022,NC,HH,창원
20220318,20220318HTKT02022,KT,HT,수원
20220318,20220318LGSS02022,SS,LG,대구
20220318,20220318SKWO02022,WO,SK,고척
20220319,20220319HHWO02022,WO,HH,고척
20220320,20220320HHWO02022,WO,HH,고척
20220320,20220320HTLT02022,LT,HT,사직
20220320,20220320LGNC02022,NC,LG,창원
20220320,20220320OBSS02022,SS,OB,대구
20220320,20220320SKKT02022,KT,SK,수원
20220321,20220321HHKT02022,KT,HH,수원
20220321,20220321NCLT02022,LT,NC,사직
20220321,20220321OBHT02022,HT,OB,광주
20220321,20220321WOSS02022,SS,WO,대구
20220321,20220321LGSK02022,SK,LG,문학
20220322,20220322HHKT02022,KT,HH,수원
20220322,20220322LGSK02022,SK,LG,문학
20220322,20220322OBHT02022,HT,OB,광주
20220322,20220322WOSS02022,SS,WO,대구
20220322,20220322NCLT02022,LT,NC,사직
20220324,20220324HHSK02022,SK,HH,문학
20220324,20220324KTLT02022,LT,KT,사직
20220324,20220324LGOB02022,OB,LG,잠실
20220324,20220324SSNC02022,NC,SS,창원
20220324,20220324WOHT02022,HT,WO,광주
20220325,20220325HHSK02022,SK,HH,문학
20220325,20220325KTLT02022,LT,KT,사직
20220325,20220325OBLG02022,LG,OB,잠실
20220325,20220325SSNC02022,NC,SS,창원
20220325,20220325WOHT02022,HT,WO,광주
20220326,20220326LTLG02022,LG,LT,잠실
20220326,20220326NCWO02022,WO,NC,고척
20220327,20220327HTHH02022,HH,HT,대전
20220327,20220327LTLG02022,LG,LT,잠실
20220327,20220327NCWO02022,WO,NC,고척
20220327,20220327OBSK02022,SK,OB,문학
20220327,20220327SSKT02022,KT,SS,수원
20220328,20220328KTWO02022,WO,KT,고척
20220328,20220328LGHH02022,HH,LG,대전
20220328,20220328NCOB02022,OB,NC,잠실
20220328,20220328LTSS02022,SS,LT,대구
20220328,20220328SKHT02022,HT,SK,광주
20220329,20220329KTWO02022,WO,KT,고척
20220329,20220329LGHH02022,HH,LG,대전
20220329,20220329NCOB02022,OB,NC,잠실
20220329,20220329SKHT02022,HT,SK,광주
20220329,20220329LTSS02022,SS,LT,대구
20220331,20220331SOLKBO1,,,그랜드 하얏트 서울
20220402,20220402HHOB02022,OB,HH,잠실
20220402,20220402LGHT02022,HT,LG,광주
20220402,20220402LTWO02022,WO,LT,고척
20220402,20220402SKNC02022,NC,SK,창원
20220402,20220402SSKT02022,KT,SS,수원
20220403,20220403HHOB02022,OB,HH,잠실
20220403,20220403LGHT02022,HT,LG,광주
20220403,20220403LTWO02022,WO,LT,고척
20220403,20220403SKNC02022,NC,SK,창원
20220403,20220403SSKT02022,KT,SS,수원
20220405,20220405HHHT02022,HT,HH,광주
20220405,20220405LGWO02022,WO,LG,고척
20220405,20220405LTNC02022,NC,LT,창원
20220405,20220405SKKT02022,KT,SK,수원
20220405,20220405SSOB02022,OB,SS,잠실
20220406,20220406HHHT02022,HT,HH,광주
20220406,20220406LGWO02022,WO,LG,고척
20220406,20220406LTNC02022,NC,LT,창원
20220406,20220406SKKT02022,KT,SK,수원
20220406,20220406SSOB02022,OB,SS,잠실
20220407,20220407HSBSS1,,,목동야구장
20220407,20220407HSBSS2,,,목동야구장
20220407,20220407HHHT02022,HT,HH,광주
20220407,20220407LGWO02022,WO,LG,고척
20220407,20220407LTNC02022,NC,LT,창원
20220407,20220407SKKT02022,KT,SK,수원
20220407,20220407SSOB02022,OB,SS,잠실
20220408,20220408HSBSS1,,,목동야구장
20220408,20220408HSBSS2,,,목동야구장
20220408,20220408SSG1,,,
20220408,20220408HTSK02022,SK,HT,문학
20220408,20220408KTHH02022,HH,KT,대전
20220408,20220408NCLG02022,LG,NC,잠실
20220408,20220408OBLT02022,LT,OB,사직
20220408,20220408WOSS02022,SS,WO,대구
20220409,20220409HSBSS1,,,목동야구장
20220409,20220409HSBSS2,,,목동야구장
20220409,20220409SSG1,,,
20220409,20220409HTSK02022,SK,HT,문학
20220409,20220409KTHH02022,HH,KT,대전
20220409,20220409NCLG02022,LG,NC,잠실
20220409,20220409OBLT02022,LT,OB,사직
20220409,20220409WOSS02022,SS,WO,대구
20220410,20220410SSG1,,,
20220410,20220410HTSK02022,SK,HT,문학
20220410,20220410KTHH02022,HH,KT,대전
20220410,20220410NCLG02022,LG,NC,잠실
20220410,20220410OBLT02022,LT,OB,사직
20220410,20220410WOSS02022,SS,WO,대구
20220411,20220411HSBSS1,,,SSG랜더스 필드
20220412,20220412HHSS02022,SS,HH,대구
20220412,20220412LTHT02022,HT,LT,광주
20220412,20220412NCWO02022,WO,NC,고척
20220412,20220412OBKT02022,KT,OB,수원
20220412,20220412SKLG02022,LG,SK,잠실
20220413,20220413HHSS02022,SS,HH,대구
20220413,20220413NCWO02022,WO,NC,고척
20220413,20220413SKLG02022,LG,SK,잠실
20220414,20220414HHSS02022,SS,HH,대구
20220414,20220414LTHT02022,HT,LT,광주
20220414,20220414NCWO02022,WO,NC,고척
20220414,20220414OBKT02022,KT,OB,수원
20220414,20220414SKLG02022,LG,SK,잠실
20220415,20220415SSG1,,,
20220415,20220415HTNC02022,NC,HT,창원
20220415,20220415KTLT02022,LT,KT,사직
20220415,20220415LGHH02022,HH,LG,대전
20220415,20220415SSSK02022,SK,SS,문학
20220415,20220415WOOB02022,OB,WO,잠실
